customer_id,revenue,number_of_orders,recency_days,purchase,zip_code
6134,122,3,485,0,21228
6135,99.5,2,634,0,21015
6136,968.3,24,24,0,21037
6137,126.5,4,501,1,22046
6138,47,2,144,0,22027
6139,35,1,377,0,20009
6140,462.75,13,183,0,20850
6141,168,2,665,0,21044
6142,39,1,196,0,23113
6143,172,6,38,0,21784
6144,115.9,4,263,0,8060
6145,85.5,2,285,0,22181
6146,727.5,24,70,0,8540
6147,49.5,1,964,0,19002
6148,28,1,403,0,22124
6149,1717.6,37,57,0,22101
6150,42,2,253,0,21702
6151,360.25,12,38,1,22003
6152,153,2,263,0,20720
6153,754.8,12,167,0,20906
6154,137,3,316,0,22153
6155,68,1,208,0,20002
6156,35,1,773,0,22311
6157,79.5,3,209,0,21117
6158,254.5,7,25,0,22311
6159,29.5,1,618,0,20910
6160,64,1,851,0,8080
6161,44,2,90,1,20008
6162,584.5,15,281,0,20016
6163,279,8,307,0,18901
6164,343,5,620,0,21042
6165,1009.15,28,39,0,8221
6166,71.95,2,475,0,22209
6167,517.9,31,27,0,8731
6168,125.8,3,359,0,8106
6169,510,4,215,0,8540
6170,76.95,3,295,0,19130
6171,641.95,15,269,0,21042
6172,219.9,8,216,1,21228
6173,369.85,9,326,0,22003
6174,54.95,1,242,1,8003
6175,612.7,17,13,0,8204
6176,129,2,340,0,23113
6177,270.95,6,423,1,20852
6178,812.9,11,248,0,22066
6179,82,2,408,0,8057
6180,843.95,18,149,0,20175
6181,99,1,291,0,21229
6182,79,3,355,0,21234
6183,289,8,97,0,21136
6184,3545.3,47,180,0,21117
6185,331.95,10,268,0,23229
6186,142,3,266,0,22152
6187,79,2,642,0,22044
6188,54.95,4,25,0,21114
6189,69,1,834,0,23113
6190,29,1,317,0,20904
6191,253,7,293,0,22401
6192,29,1,264,0,21702
6193,582,17,43,1,22314
6194,72,2,437,0,19115
6195,89.5,2,710,0,22601
6196,121,2,590,0,20707
6197,134,3,606,0,20147
6198,59.9,2,776,0,20895
6199,316.85,9,271,0,20165
6200,188,2,266,0,8244
6201,29,1,210,0,20132
6202,125,2,397,0,22202
6203,186,4,268,0,20036
6204,20,1,622,0,22066
6205,495.5,9,348,0,8060
6206,130.5,3,284,0,20815
6207,1925.75,64,33,0,8108
6208,189.9,5,638,0,21234
6209,63,2,633,0,20878
6210,25,1,447,0,8087
6211,444,12,359,0,21117
6212,160,5,621,0,22033
6213,622.05,15,21,1,21035
6214,169,1,287,0,20815
6215,2137.25,43,83,1,22030
6216,175,3,130,0,19006
6217,203.9,8,84,1,21133
6218,65,1,548,0,20136
6219,209,9,267,0,21209
6220,289.5,7,273,0,7726
6221,54,2,822,0,19114
6222,107,4,24,0,20015
6223,100,2,480,0,20191
6224,6.5,1,160,0,20715
6225,510.5,16,255,0,20816
6226,271.5,5,477,0,21158
6227,34,1,879,0,21234
6228,386.45,9,80,0,22180
6229,1939.9,40,36,0,20878
6230,99.8,4,606,0,21044
6231,582.95,13,72,0,19027
6232,608.9,11,124,0,8332
6233,74.5,2,271,0,20147
6234,89.35,7,33,0,20879
6235,98.5,2,322,1,19135
6236,88,2,639,0,21157
6237,472.5,9,13,1,22701
6238,25,1,25,0,20852
6239,69,1,627,0,20176
6240,1157.25,34,173,0,21229
6241,69,1,367,0,19096
6242,44.95,1,228,0,20191
6243,149,2,621,0,21158
6244,177,3,7,0,22039
6245,199,4,628,0,8035
6246,64,2,359,0,22039
6247,34,1,305,0,19136
6248,20,1,116,0,8003
6249,461.45,15,23,0,20882
6250,401.9,14,203,1,21093
6251,1524.7,15,262,1,8055
6252,180.5,6,270,0,8077
6253,296.9,6,694,0,20124
6254,983.4,20,46,1,8332
6255,740,18,7,0,21093
6256,381.48,14,610,0,20112
6257,118.9,6,211,0,21701
6258,812.5,14,86,0,20878
6259,170.7,8,26,0,21784
6260,78.5,2,219,0,20817
6261,67.5,2,700,0,20853
6262,30,1,825,0,8046
6263,1617.8,35,18,1,20901
6264,89,1,514,0,23185
6265,247,7,335,1,19103
6266,592.5,13,297,0,7728
6267,31,1,269,0,20165
6268,566,17,206,0,21117
6269,490.5,11,301,0,19027
6270,75,1,610,0,19053
6271,213.95,5,110,0,20905
6272,135,3,637,1,21244
6273,218.4,6,491,0,8755
6274,217,4,27,0,20854
6275,533.95,14,259,0,20878
6276,68,2,668,0,21158
6277,554.45,22,279,0,19446
6278,74.9,2,972,0,22203
6279,133.95,6,18,0,8332
6280,413.9,8,103,0,20815
6281,57,2,49,0,21015
6282,1187.45,35,13,1,20120
6283,55,1,647,0,8759
6284,799.5,14,65,0,21122
6285,303.5,5,3,0,20016
6286,25,1,766,0,8060
6287,153,2,661,0,21108
6288,129,1,641,0,21784
6289,107,6,104,0,19149
6290,97.95,3,140,1,22301
6291,1429.95,39,40,1,22041
6292,310.75,11,75,0,20112
6293,274.5,6,91,0,20120
6294,46,2,230,0,8054
6295,228,3,490,0,23113
6296,39.95,1,838,1,22180
6297,55,2,657,0,8062
6298,547,12,137,0,22309
6299,1175.25,16,36,1,21209
6300,1384.7,23,378,0,22405
6301,472.3,12,264,0,20197
6302,83.8,5,249,0,21702
6303,325,7,129,0,7726
6304,68,3,256,0,20190
6305,318.85,14,60,1,20833
6306,972.7,25,57,0,8753
6307,56,1,760,0,23229
6308,41,2,399,0,21146
6309,54.9,2,572,0,21209
6310,285.8,9,320,0,8053
6311,83,3,150,0,8055
6312,238,6,267,0,22206
6313,161.95,7,293,0,18940
6314,268.95,7,89,1,22207
6315,1189.95,38,47,1,20115
6316,618.85,16,57,0,20007
6317,746.85,16,51,0,22026
6318,199,1,262,0,8034
6319,957.4,27,121,0,19038
6320,20,1,231,0,21209
6321,156.5,5,111,0,22407
6322,102,2,309,0,8816
6323,695.9,15,22,0,21403
6324,45,1,50,0,21074
6325,29.5,1,639,0,8302
6326,1926.15,46,101,0,21212
6327,380,6,78,0,22152
6328,220,2,226,0,20901
6329,137,2,414,0,8030
6330,431.5,12,90,0,22182
6331,85,1,669,0,18901
6332,40,1,255,0,22101
6333,95,2,572,0,22307
6334,75.5,3,290,0,22630
6335,892.5,34,60,1,19446
6336,414.15,18,11,1,21044
6337,128,4,33,0,19135
6338,319.85,6,640,0,22003
6339,557.5,14,10,0,21212
6340,2028.95,44,272,1,8690
6341,180,3,525,1,8540
6342,284.95,8,130,1,20817
6343,1364,14,269,0,21136
6344,270.5,6,285,0,20169
6345,757,22,22,0,8540
6346,39.5,2,22,0,20882
6347,175,4,317,0,22033
6348,287,5,233,0,22901
6349,44,4,168,0,20817
6350,84,3,349,0,22901
6351,103,2,712,0,8619
6352,73,2,268,0,23113
6353,491.4,15,158,0,21015
6354,284.5,6,281,1,20015
6355,1691,10,176,1,22314
6356,218.4,6,342,1,21208
6357,77.5,3,267,0,19087
6358,39.5,1,124,0,21236
6359,34,1,323,0,22206
6360,29,1,280,0,8753
6361,163.5,3,273,0,21774
6362,40,1,587,0,8008
6363,121.95,4,12,1,20861
6364,0,1,312,0,8088
6365,77.5,3,933,0,22181
6366,495.5,14,41,0,21771
6367,244.95,10,144,0,22405
6368,44,1,275,0,22302
6369,873.95,17,21,1,8759
6370,847,16,150,0,20171
6371,34.95,1,623,0,22630
6372,251.5,6,486,1,20181
6373,269.3,11,65,1,21146
6374,74,2,321,0,20136
6375,47,2,704,0,19149
6376,75,2,119,0,21014
6377,1344.8,41,262,0,19047
6378,35,1,385,0,8068
6379,688.75,14,121,0,21044
6380,401.12,37,23,0,20854
6381,49,1,6,0,20855
6382,635.85,17,12,1,8540
6383,104.95,2,84,0,8033
6384,60.9,2,698,0,20877
6385,727.85,21,26,1,22181
6386,39.95,1,104,0,20112
6387,89,1,803,0,8077
6388,81,2,6,0,21044
6389,65,1,629,0,20854
6390,486.4,15,273,0,22151
6391,69,1,627,0,19027
6392,129,1,261,0,21029
6393,131,5,219,0,8505
6394,2300.2,46,134,0,19087
6395,83.95,2,739,0,23229
6396,115,1,109,0,22207
6397,214,5,187,0,20904
6398,231.55,9,368,0,22030
6399,118,4,259,0,8332
6400,80,3,494,0,21218
6401,647.25,13,168,0,21701
6402,238,5,643,0,22901
6403,190,2,553,0,21771
6404,20,1,653,0,22901
6405,1067,9,211,0,22601
6406,1086.45,15,222,0,21030
6407,126.95,4,698,0,7726
6408,120,3,116,0,8053
6409,538.4,16,5,0,19083
6410,75,1,539,0,19087
6411,1059.4,36,26,0,22101
6412,219,6,266,0,22032
6413,98,2,244,0,21403
6414,66,2,545,0,8204
6415,1416.45,28,130,0,8009
6416,349.75,6,86,0,20112
6417,1001.85,33,422,0,21108
6418,897.9,18,20,0,21029
6419,335.5,8,256,0,8055
6420,56,1,210,0,22701
6421,385,9,125,0,22015
6422,258.95,6,257,0,21117
6423,1665.5,27,159,1,20007
6424,44,1,210,0,19020
6425,158,2,630,0,22901
6426,58,2,46,0,8731
6427,265.5,6,265,0,18901
6428,62,2,469,0,22901
6429,648.9,19,181,0,8234
6430,79,1,247,0,22407
6431,129,2,268,0,22204
6432,737.3,25,102,0,20853
6433,230.4,9,65,0,19136
6434,17,1,259,0,20895
6435,69,2,618,0,21228
6436,85.85,4,30,0,22192
6437,451.5,12,31,1,8753
6438,40,1,972,0,20148
6439,188.8,5,256,0,21218
6440,148.2,9,444,0,21044
6441,39,1,463,0,21286
6442,431.85,11,190,0,20904
6443,568.5,9,82,0,24060
6444,40,1,248,0,20904
6445,345.25,8,78,0,20194
6446,119,2,67,0,8540
6447,73.5,2,629,0,8021
6448,49,1,276,0,21210
6449,622.65,16,242,1,20008
6450,49,2,252,0,20120
6451,12.5,1,430,0,8210
6452,2325.6,45,165,0,22630
6453,1842.3,42,61,1,22192
6454,39.5,1,742,0,22901
6455,427.8,13,270,0,21012
6456,356.25,7,271,0,21210
6457,26,1,477,0,22207
6458,321.45,10,78,1,21074
6459,307,7,470,0,21117
6460,969.65,26,66,1,19006
6461,195.45,5,296,0,20186
6462,250.95,7,11,0,21012
6463,1701.6,36,158,1,20782
6464,241.85,5,11,0,21401
6465,700.5,23,90,1,21158
6466,100,2,322,0,22405
6467,633.4,12,185,0,20814
6468,348,5,271,0,20141
6469,1151.15,27,79,1,8051
6470,87,2,262,0,21044
6471,306,4,280,0,20854
6472,560.95,8,47,0,19103
6473,152,3,281,0,8205
6474,132,4,153,1,8204
6475,179,1,594,0,7726
6476,475.45,13,5,0,21044
6477,120.95,4,214,1,23229
6478,288.6,12,244,0,21209
6479,49.5,1,310,0,20723
6480,39,1,580,0,19106
6481,49,1,128,0,22901
6482,311.85,7,47,0,22102
6483,98,2,305,0,8721
6484,81,2,523,0,19446
6485,69,1,276,0,8721
6486,174.95,8,84,0,8057
6487,35,1,763,0,8043
6488,110,2,780,0,21093
6489,79,4,40,1,21158
6490,2098,13,269,0,22182
6491,220.95,6,20,1,8003
6492,48,2,283,0,22209
6493,669,25,127,1,19046
6494,24,1,279,0,22182
6495,195,4,259,0,19020
6496,164,3,46,0,8724
6497,44,2,261,1,20111
6498,182,6,654,0,21797
6499,298,8,106,0,22601
6500,143,3,22,1,20120
6501,199,5,219,0,21228
6502,231,7,501,0,20850
6503,118,3,413,0,23229
6504,69,1,151,0,21015
6505,611.5,14,74,0,18940
6506,22.85,3,807,0,20016
6507,1539.2,21,110,0,22309
6508,129,1,450,0,21108
6509,31,1,8,0,22150
6510,55,1,623,0,8520
6511,71,2,22,0,20895
6512,301,6,240,0,21204
6513,39,1,247,0,20181
6514,49.5,3,34,0,8724
6515,52,1,926,1,8234
6516,262.5,7,99,0,22207
6517,291.7,9,522,0,20816
6518,213.9,7,68,0,8050
6519,353.95,10,86,0,21093
6520,44,1,707,0,8055
6521,0,1,891,0,22308
6522,612.95,19,17,0,22903
6523,35,1,760,0,21074
6524,197,4,639,0,18966
6525,51,2,264,0,20901
6526,141,5,4,0,21218
6527,1209.45,17,183,0,22039
6528,113,4,400,0,21797
6529,164.8,6,242,1,21701
6530,825.5,14,271,0,21042
6531,69,1,285,0,20815
6532,284,4,610,0,22102
6533,44,1,300,0,18966
6534,69,1,249,0,20147
6535,285.75,9,110,0,20783
6536,148.4,7,623,0,22308
6537,84,2,260,1,21702
6538,215.5,7,375,0,20165
6539,99,3,251,0,8088
6540,1773.4,44,166,0,20852
6541,125,4,283,0,20895
6542,70,2,576,0,22611
6543,773.45,19,16,1,22030
6544,109.95,4,630,0,21163
6545,87.5,2,750,0,21131
6546,144,2,214,0,20905
6547,403.9,10,75,0,19002
6548,215.95,5,120,0,8757
6549,429,9,272,1,20874
6550,355,9,24,0,19152
6551,49,1,683,0,20902
6552,449.95,7,263,0,20910
6553,1188.95,28,177,0,20007
6554,550.95,7,266,0,21227
6555,510.35,15,47,1,22308
6556,206,4,232,0,22015
6557,1738.45,36,458,0,20175
6558,90,1,971,0,22031
6559,1606.45,25,8,1,22152
6560,250,5,9,0,22312
6561,719,8,263,0,22032
6562,39.5,2,410,0,21158
6563,53.5,2,257,0,20136
6564,314,8,285,0,23185
6565,163,2,300,1,22044
6566,298.5,5,590,0,8033
6567,22,1,264,0,21771
6568,69.5,2,499,0,20109
6569,473.5,8,72,0,20833
6570,44,1,258,0,21401
6571,107,3,213,1,20708
6572,1515.65,56,7,0,22042
6573,166,5,518,0,8648
6574,69.85,3,698,0,19130
6575,58,2,189,0,24060
6576,74,1,624,0,22026
6577,880.8,27,64,1,21029
6578,314,3,892,0,22209
6579,731.05,19,108,0,21074
6580,36,1,852,0,21117
6581,231,7,41,0,8003
6582,39.5,1,314,0,19010
6583,34,1,143,0,21014
6584,57,2,916,0,20715
6585,39.5,1,219,0,8088
6586,90,1,771,0,22630
6587,304,9,257,1,20715
6588,59,1,13,0,22405
6589,150.45,5,124,1,20853
6590,352.5,5,14,1,8080
6591,192.8,7,254,0,22153
6592,95.45,7,625,0,20171
6593,155.5,4,11,0,8215
6594,44,1,271,0,22407
6595,316.9,10,185,1,20176
6596,25,1,294,1,21090
6597,129,2,80,0,22203
6598,409.25,13,172,0,21228
6599,100,2,265,0,21037
6600,269,1,737,0,22302
6601,0,1,280,0,22026
6602,0,1,514,0,21158
6603,2016,63,40,1,22031
6604,510,8,242,0,21286
6605,118,2,193,0,20853
6606,447.5,9,256,1,8753
6607,151.5,6,18,0,21227
6608,117,3,723,1,20723
6609,317.7,13,361,0,20002
6610,280,6,377,0,20902
6611,44,1,235,0,22601
6612,488.45,15,22,0,22181
6613,442.95,12,140,1,22041
6614,758.35,18,156,0,18940
6615,92,2,488,0,23185
6616,44,1,206,0,8022
6617,87.45,4,488,0,20124
6618,239.95,6,124,0,8540
6619,54,2,753,0,21701
6620,55,3,388,1,21104
6621,211,3,126,0,8302
6622,114.5,3,383,0,20817
6623,885.45,27,9,0,22901
6624,295,5,315,1,20817
6625,829.5,23,127,1,8033
6626,954.35,26,175,0,8742
6627,782.5,26,103,1,20878
6628,128,2,178,0,8318
6629,774.2,24,56,1,22207
6630,3773.7,51,94,0,20155
6631,39,1,721,0,22405
6632,95,2,241,0,21701
6633,420.9,15,22,0,8690
6634,89,3,247,0,20852
6635,271,7,124,0,19115
6636,128.5,5,257,0,20817
6637,167,4,112,0,22079
6638,423,9,185,0,22554
6639,454.5,9,2,1,20910
6640,734,7,301,0,8648
6641,92.5,2,375,0,8755
6642,324,5,68,0,21014
6643,149,1,608,1,21236
6644,433.5,11,119,0,8757
6645,30,2,542,0,20171
6646,568.65,20,8,1,8036
6647,260.9,6,452,0,22901
6648,82.95,2,726,0,8723
6649,1075.9,9,82,0,20815
6650,19.5,1,76,0,20191
6651,99,2,62,0,20877
6652,39.5,1,622,0,21015
6653,109,1,22,0,22204
6654,493.85,17,126,0,8050
6655,318.45,7,267,0,22066
6656,119,1,686,0,8550
6657,381.95,7,262,0,19047
6658,44.95,1,621,0,22305
6659,83.95,3,328,0,8361
6660,714.45,24,33,0,22046
6661,484.95,21,148,0,19096
6662,268.75,6,429,0,22124
6663,88.5,3,31,0,21061
6664,49,1,6,0,21136
6665,29.95,1,640,0,8721
6666,54,2,687,0,21738
6667,215.2,9,68,0,8056
6668,396,9,236,0,8731
6669,186,5,251,0,19446
6670,174,7,55,0,19047
6671,175.5,4,98,0,20906
6672,343.45,11,226,0,20194
6673,78,2,301,0,22630
6674,526.9,7,175,0,22901
6675,188.5,5,742,0,21774
6676,22,1,264,0,20009
6677,511.95,11,139,0,21046
6678,385.75,10,813,0,20817
6679,271.1,6,144,1,21228
6680,677.4,14,100,0,19087
6681,835,14,6,1,21403
6682,82.95,3,569,0,22307
6683,39.5,1,256,0,23229
6684,1046.45,30,1,0,8106
6685,24,1,270,0,8108
6686,111.5,5,37,0,22039
6687,127.45,4,117,1,20874
6688,30,1,282,0,21227
6689,81,2,265,0,23233
6690,225.4,7,401,0,20132
6691,25,1,646,1,22046
6692,705.9,14,245,0,22032
6693,239,3,385,0,23229
6694,368,2,224,0,22026
6695,225,5,183,0,8721
6696,1502.95,15,19,0,19446
6697,58,2,297,0,23229
6698,109,3,838,0,20912
6699,390.45,12,246,1,8534
6700,93,2,114,0,8816
6701,54,2,886,0,22079
6702,25,1,27,0,21093
6703,2405,74,43,1,22182
6704,417.95,8,275,0,8731
6705,534.95,7,65,0,20165
6706,59,1,43,0,8302
6707,164,5,172,0,21044
6708,69,1,11,1,8610
6709,59.95,2,263,0,22003
6710,216.5,5,266,0,20879
6711,88.95,2,110,0,23185
6712,212,6,264,0,8005
6713,89,1,715,0,21046
6714,600,9,256,0,20141
6715,255.9,7,97,0,21218
6716,423,9,428,0,22152
6717,552.35,16,88,1,20015
6718,157,4,84,0,20832
6719,346,6,27,0,19002
6720,168,3,81,0,20850
6721,215,5,817,0,20817
6722,39.5,2,378,0,18901
6723,95.5,2,758,0,19002
6724,248,2,253,0,18901
6725,89,1,868,0,20854
6726,194,2,283,0,19004
6727,30,1,939,0,21701
6728,292,3,679,1,22630
6729,744,10,172,1,21117
6730,120.4,5,17,1,21136
6731,1097,16,310,1,20008
6732,616.75,15,111,0,20910
6733,2569.85,23,182,0,20854
6734,214,4,593,0,23113
6735,36,1,347,0,21014
6736,44,1,287,0,22153
6737,214.75,7,761,0,20003
6738,119,1,272,0,8690
6739,611,11,511,0,8540
6740,141,4,573,0,7728
6741,450.95,8,17,0,8527
6742,86,2,189,0,22314
6743,19.95,1,267,0,20833
6744,295.9,9,68,1,20854
6745,39.5,1,764,1,19046
6746,1488.9,36,74,1,21797
6747,25,1,887,0,8037
6748,151,4,216,1,22209
6749,1152.55,27,135,0,23229
6750,153,3,50,0,21114
6751,39.5,2,367,0,21204
6752,1374,12,274,0,21158
6753,292,10,117,1,8755
6754,84,2,146,0,22911
6755,116,2,930,0,22911
6756,97.8,4,590,0,20003
6757,265.5,6,80,0,8003
6758,59.5,1,306,0,21157
6759,9.9,2,378,0,22207
6760,824.35,20,170,1,21702
6761,722.35,20,24,0,21104
6762,154.9,4,87,0,21029
6763,121.85,4,965,0,20191
6764,157.9,3,77,0,8071
6765,0,1,338,0,21234
6766,330.1,13,48,1,22182
6767,63.95,2,124,0,20852
6768,136,3,264,0,22310
6769,388,2,442,0,20878
6770,347,9,278,0,8022
6771,90,2,475,0,19083
6772,198.75,7,240,0,22003
6773,99,1,905,0,8753
6774,59,1,305,0,22601
6775,25,1,624,0,18901
6776,212,3,161,0,21093
6777,202,3,597,0,22315
6778,265.5,9,87,0,22041
6779,105,1,597,0,20169
6780,179.5,5,17,0,22181
6781,121.5,5,193,0,19067
6782,2194.3,50,66,0,22033
6783,88.95,4,383,0,21208
6784,88.95,2,280,0,20853
6785,0,1,432,0,7728
6786,717.9,17,421,0,22101
6787,89,1,911,0,22207
6788,1589.85,40,10,0,20782
6789,39.9,1,248,0,22554
6790,856.15,31,16,0,19038
6791,78,2,835,0,20003
6792,348.9,8,369,0,20814
6793,101.8,5,4,0,19083
6794,69,1,939,0,22304
6795,49.5,3,25,0,22701
6796,148,2,611,0,21122
6797,567.85,21,53,0,8225
6798,251.5,8,736,0,8050
6799,93.5,2,271,0,18901
6800,70,2,653,0,8075
6801,115.85,4,40,0,21209
6802,810.3,18,494,0,21076
6803,630.88,34,22,0,20016
6804,307,9,21,0,20878
6805,199,1,704,0,8648
6806,49,1,378,0,8088
6807,34,1,959,0,21401
6808,64,2,348,0,8043
6809,352.8,14,105,1,20037
6810,36,2,648,0,22030
6811,98.85,4,179,0,23185
6812,271.45,9,122,0,22032
6813,192,6,261,0,20007
6814,90,3,270,0,20910
6815,256,4,288,0,21131
6816,34,1,703,0,19087
6817,35,1,42,0,8210
6818,600,18,28,1,22026
6819,104.85,3,408,0,22407
6820,72.95,2,443,0,20906
6821,975.8,17,673,0,19119
6822,39,2,673,1,19010
6823,39,1,973,0,22030
6824,390,11,271,0,23185
6825,199,4,365,0,20874
6826,307,9,10,0,8057
6827,1052.9,16,98,1,20191
6828,44,1,565,0,22207
6829,108,2,718,0,20723
6830,114.5,2,664,0,22309
6831,707.2,25,60,1,20186
6832,69,1,285,0,8226
6833,194,5,34,0,22901
6834,74.95,3,577,0,21042
6835,566.5,13,43,0,21228
6836,119,1,279,0,22124
6837,156,4,56,0,23185
6838,643,12,50,1,20817
6839,159.5,3,268,1,21403
6840,404.75,16,33,1,22401
6841,670.85,11,266,0,21093
6842,985.4,15,494,0,21401
6843,199.85,3,318,1,20152
6844,18,1,392,0,22602
6845,378.95,11,222,1,20832
6846,49,1,294,1,22207
6847,147.35,9,38,0,20170
6848,122.5,4,407,0,20015
6849,105,3,508,0,20853
6850,257,9,39,0,21014
6851,1866.35,43,249,1,8034
6852,274.5,7,92,0,22044
6853,417.8,17,98,1,20723
6854,180.75,6,29,0,22152
6855,959.5,18,120,0,20815
6856,3121.65,88,105,1,23229
6857,50,2,16,0,21030
6858,367.8,9,267,0,21015
6859,819.3,31,6,0,21131
6860,372,6,80,1,22124
6861,667.45,20,236,0,20879
6862,858,9,140,0,21784
6863,93.95,2,380,1,22309
6864,85,3,82,0,22031
6865,238.9,4,41,0,8361
6866,286.4,8,119,0,22039
6867,40,1,638,0,20852
6868,611.9,11,88,0,23185
6869,80,2,781,0,20854
6870,147,3,265,0,21212
6871,20,1,339,0,20904
6872,169,1,635,0,8046
6873,470,9,164,0,22181
6874,508,7,106,0,20901
6875,765.05,19,11,1,20186
6876,719.95,13,159,0,8691
6877,49,1,35,0,20147
6878,135.85,5,853,0,21037
6879,36,2,45,0,22207
6880,650.9,6,115,1,22102
6881,65,2,845,0,20003
6882,59.5,2,266,0,19010
6883,158,2,270,0,20833
6884,372.4,12,70,1,19111
6885,69,2,39,0,21702
6886,252.3,7,266,0,8648
6887,359.75,12,219,0,22046
6888,208.5,7,28,0,22152
6889,244,10,48,1,18901
6890,890.9,16,6,0,20817
6891,330.95,9,282,0,20171
6892,89,1,243,0,20901
6893,248.6,10,368,0,20852
6894,69,1,378,0,21210
6895,576.45,10,95,0,22201
6896,177.5,3,265,0,19067
6897,89.4,3,199,0,18966
6898,684,8,79,1,8055
6899,24,1,263,0,8048
6900,59,2,270,0,20855
6901,68.5,2,261,0,8620
6902,93,2,257,0,8215
6903,128,2,291,0,8648
6904,74.8,5,926,1,22191
6905,49.5,2,766,0,22901
6906,424.95,7,568,0,22302
6907,141.45,8,366,0,21117
6908,593.5,8,75,0,20708
6909,238,3,221,0,22903
6910,64,2,703,0,21401
6911,44,1,257,0,22152
6912,45,1,63,0,8540
6913,139,3,622,0,8753
6914,89,1,332,0,20723
6915,456.5,19,57,0,22407
6916,75.5,3,447,1,22182
6917,59.9,2,752,0,8075
6918,100.5,3,121,0,8244
6919,66,2,229,0,21401
6920,244.95,6,12,0,20016
6921,1130.75,27,26,1,8053
6922,36,1,183,0,21244
6923,108.4,4,19,1,19149
6924,148,2,286,0,8071
6925,96,3,269,0,20181
6926,1581,36,234,1,23229
6927,64.5,2,622,1,21236
6928,664.8,15,72,0,21403
6929,557.75,13,281,0,20850
6930,479.85,7,68,0,18966
6931,879.65,19,30,0,8062
6932,1767.9,45,18,0,21042
6933,25,1,259,0,20171
6934,387,6,450,0,20878
6935,44,1,271,0,19067
6936,989,27,230,0,8008
6937,188.95,5,40,0,19006
6938,49,1,333,1,8034
6939,39.5,1,216,0,21030
6940,305.5,7,266,0,21042
6941,228.5,4,305,0,19020
6942,251,5,103,0,8012
6943,264,7,100,0,8053
6944,143.5,6,22,0,20815
6945,106.9,5,19,0,8055
6946,129,1,270,0,19096
6947,24,2,80,1,19116
6948,268.4,6,70,0,18901
6949,1174.2,19,41,0,22039
6950,40,1,663,0,22911
6951,177,3,108,0,22304
6952,350.5,10,52,1,21093
6953,403.5,7,97,1,21122
6954,288,2,266,0,21784
6955,136,4,315,0,21228
6956,84,2,327,0,18966
6957,145,3,721,0,21218
6958,44,1,344,0,21209
6959,53,2,344,0,8053
6960,193.8,6,403,0,8690
6961,217.95,9,12,0,8056
6962,538.45,11,97,0,8075
6963,43,2,687,1,21738
6964,889.95,14,87,0,8360
6965,255.5,5,662,0,22314
6966,79,3,144,0,21136
6967,42,1,391,0,21117
6968,722.8,18,131,0,8077
6969,446.9,10,277,1,22181
6970,69,1,267,0,20171
6971,59,1,11,0,23185
6972,342.25,11,431,0,22304
6973,283.5,6,216,0,8816
6974,146,3,33,0,20016
6975,350.9,8,269,0,22911
6976,30,1,751,0,21210
6977,260,7,260,0,20854
6978,38,2,155,0,20171
6979,545.35,20,222,0,19149
6980,127.75,6,69,0,20854
6981,167.95,3,496,0,8008
6982,335.7,8,119,1,8048
6983,2701.9,67,214,1,22611
6984,0,1,761,0,8050
6985,869.45,14,256,0,20141
6986,70,2,382,0,20853
6987,420.5,12,142,0,22192
6988,215,8,253,0,8205
6989,1118.45,36,55,0,22015
6990,40,2,29,0,19096
6991,301.5,6,142,0,8053
6992,258.5,7,201,0,21093
6993,63,2,270,1,20008
6994,88,2,646,0,19096
6995,234,7,171,0,22911
6996,138,2,151,0,19010
6997,111.25,5,798,0,8701
6998,73,2,294,0,20148
6999,127.5,4,266,0,21210
7000,3942.1,66,18,1,21114
7001,714.3,15,232,1,20852
7002,726.3,22,10,1,21228
7003,201.5,6,259,0,20832
7004,2695.95,65,60,1,21286
7005,291.5,6,642,0,21401
7006,986.2,29,9,0,20003
7007,638,8,147,0,21401
7008,453.9,11,369,0,22101
7009,160,5,79,0,8062
7010,888.4,25,96,1,20815
7011,749.9,22,75,0,19010
7012,111,3,630,0,22903
7013,244.5,7,28,0,8077
7014,166,4,45,1,22102
7015,216.9,7,119,0,8360
7016,38,1,966,0,21015
7017,19.95,1,864,0,21234
7018,31.9,2,472,0,19027
7019,19.5,1,487,0,21401
7020,403.9,8,274,0,20171
7021,99,1,563,0,22015
7022,29.95,1,505,0,20008
7023,225,1,289,0,20901
7024,113.5,2,634,0,20874
7025,158.95,6,40,0,20855
7026,74,2,717,0,23113
7027,424,9,192,1,23185
7028,727.5,18,86,0,22701
7029,76,3,143,0,21701
7030,78,2,271,0,20901
7031,44,1,130,0,22042
